1989 in Berlin: Scenes of the Peaceful Revolution ¤ As the capital of the GDR, East Berlin was an important center of the Peaceful Revolution of 1989. Ingo Juchler takes the readers to the central scenes of the events, spanning from June 17, 1953, through the protest movement of the 1970s to the demonstrations in the fall of 1989 and the events surrounding the fall of the wall. Informative texts on the background, numerous illustrations, and a map make the book a vivid time-travel guide to recent German history	<https://d-nb.info/gnd/4120448-7> <https://d-nb.info/gnd/4226254-9>
Linear Algebra and Analytic Geometry: A Textbook for Physicists and Mathematicians ¤ The first five chapters of this new textbook correspond in content and method to the standard of a modern lecture on Linear Algebra. The representation is visually and geometrically from the beginning. One arrives at conic sections, projective geometry, the main axis transformation, tensors, Lie algebras, and symplectic groups to the fundamental statements of Linear Algebra over rings. Physicists will find a discussion of quaternions, Pauli matrices, orthogonal and unitary groups, and the Lorentz group. TOC:Common knowledge.- I. Vector spaces.- II. Matrix calculations.- III. The determinant.- IV. Bilinear forms.- V. The Jordan normal form.- VI. Geometry.- VII.Tensor calculations.- VIII. Linear groups and Lie algebras.- IX. Quaternions and orthogonal groups.- X. Rings and modules	<https://d-nb.info/gnd/4035811-2> <https://d-nb.info/gnd/4001867-2>
Lebendiges vom Tod : Reflections on Life and Death ; 7./8. Grade ¤ The students think about their own mortality and the afterlife conceptions of different religions. Inspired by stories, images, and their own creative shaping, they experience over the course of 10 learning stations that death is indeed part of life - and beyond that points out.	<https://d-nb.info/gnd/4060294-1> <https://d-nb.info/gnd/4049422-6> <https://d-nb.info/gnd/4071045-2> <https://d-nb.info/gnd/4054365-1>
Bioinformatics : an introductory textbook ¤ Genetics and systems biology develop in a dialogue between laboratory and computer. The introduction to bioinformatics presents the most important tools together with the basic knowledge of the subject. At the center is the automated analysis of the genome using databases and evaluation software. A great enrichment are the historical and interdisciplinary excursions as well as the linking of biochemical and information-scientific connections up to artificial intelligence. A glossary and tutorial on the most important instruments allow students from life and information sciences to work independently on the material. This provides a true alternative to established textbooks (e.g. M.-T. Hütt: ID-G 11/16). Many suggestions are also offered to the interested layperson. A little more care in the annotations could have made the illustrations even more understandable. A occasionally noticeable influence of English specialist language on the German text is noticeable in word choice and formulations. (2-3)	<https://d-nb.info/gnd/4611085-9>
Biochemistry : an Introduction with 40 Learning Units ¤ Biochemistry: Learning Made Easy The Content:-The Molecules of Life -Molecular Genetics-Metabolism-Cells and Their Environment-Molecular Physiology-Biochemical Methods The Concept: -40in self-contained learning units of 10-15 pages-Comprehensive, concise, and didactically refined Biochemistry: Learning Makes Fun	<https://d-nb.info/gnd/4039983-7> <https://d-nb.info/gnd/4006777-4>
Devilishly Good Web Design : How to Lure Your Customers ¤ Your customers should love your website? Feel right at home there - and do what you want? In a furious mix of psychology, marketing, and design, Chris Nodder shows you how it's done. He speaks out what we all know: We have small weaknesses. We want to belong, get things for free, not have to exert ourselves too much, not have to say no, and many other things. Based on these small weaknesses, he gives you simple, implementable design patterns that you can use to make the use of your website particularly pleasant for your customers - or at least the activities you want your customers to do. The countless examples from all corners of the internet make the explanations even more tangible. It's up to you: Let yourself be tempted and switch to the dark side of power with your new knowledge, or use it for the benefit of humanity? (Publisher's text)	<https://d-nb.info/gnd/4316837-1> <https://d-nb.info/gnd/1041632088> <https://d-nb.info/gnd/4037589-4>
Speed of migrating bedforms on the sea floor : a review ¤ This report summarizes the results of a literature study on the migration rate of dunes on the sea floor. It shows that especially older studies without fixed markers on the sea floor suffer from positional inaccuracies and are of no significance for further theoretical calculations. In general, the migration speed decreases significantly with height. Sand dunes with more than 1 m height are largely fixed in place and migrate very slowly (less than 10 cm/day) for questions of sedimentation of small objects. For megaripples up to about 50 cm height, the assessment can be made that they normally migrate at a rate of up to 50 cm/day, but under certain circumstances they can also migrate much faster. Notably, there is a clear temporal and spatial variability in the speed of individual megaripples. This question is to be further investigated for models. (AUT)	<https://d-nb.info/gnd/4129066-5>
Luxus der Leere : From the Difficult Withdrawal from the Growth World : [A Polemical Essay] ¤ Shrinking cities, desolate landscapes: The current urban debates are dominated by anxious tones. More than a million apartments are currently vacant in Eastern Germany and are to be largely demolished. The West is also feeling the effects of the transformation processes: Where traditional production sites are abandoned, more and more balancing and regulatory mechanisms are faltering. The housing crisis in the new federal states is only an indicator of a far-reaching change in our familiar social and regional structures as a whole.	<https://d-nb.info/gnd/4056730-8> <https://d-nb.info/gnd/4124268-3> <https://d-nb.info/gnd/4149019-8> <https://d-nb.info/gnd/4410380-3> <https://d-nb.info/gnd/4077811-3> <https://d-nb.info/gnd/4034348-0>
Handbook of plastic optics ¤ Optical and optomechanical components made of plastic are at the center of this volume. All stages of the production process from design to materials, equipment, and technologies to quality control are treated. A indispensable work for all experts in optical components in research and development	<https://d-nb.info/gnd/4078181-1> <https://d-nb.info/gnd/4016899-2> <https://d-nb.info/gnd/4699207-8> <https://d-nb.info/gnd/4172681-9> <https://d-nb.info/gnd/4182581-0>
Computerlexikon für Dummies : [get smart about EDV ; at a glance: all the important stuff around the PC ; over 2000 terms explained in a way that's easy to understand ; Windows 7 and the latest technologies ; for quick reference from A to Z] ¤ Review: The Computer Lexicon appears in the fifth edition in the popular	<https://d-nb.info/gnd/4070083-5>
The World Line : Albert Einstein and Modern Physics ¤ The book is a loosely written and almost formula-free representation of 20th-century physics, with special consideration of Albert Einstein's achievements (1879-1955), where the findings of Einstein's predecessors are also taken into account in this 3rd novel (lastly: "Dragon's Gate", BA 6/07) from the "Dragon and Elf Dust" and finds to an astonishing degree of refreshing and meaningful complexity. The novel ranges between fantasy and a thriller with Victorian charm. Even thanks to the attractive cover, the numerous fans of the author should be easily reached.	<https://d-nb.info/gnd/4711780-1>
Ingenieurmathematics compact - Problem solutions with MATLAB: Introduction and reference work for engineers and natural scientists ¤ In this book, the MATLAB mathematics system is consistently used to solve mathematical problems using computers	<https://d-nb.info/gnd/4329066-8> <https://d-nb.info/gnd/4043664-0> <https://d-nb.info/gnd/4191992-0> <https://d-nb.info/gnd/4037944-9>
Tutorial Analysis 1 and Linear Algebra 1: Mathematics explained and commented by students for students ¤ Each section begins with the definitions of the most important terms, followed by a collection of relevant theorems with proofs. Subsequent explanations with occasional original examples clarify and illuminate the whole. In this way, the text guides the reader through the usual material of a 1st semester in the field of mathematics. After introducing general foundations, proof techniques, and structures, a presentation of analysis follows up to the core statements of differential and integral calculus. The last part on linear algebra begins with the concrete problem of equation systems and leads over the theory of vector spaces to matrices, determinants, and eigenvalues. The authors, familiar with the difficulties of first-semester students in this field, successfully strive for clarity. Occasional somewhat vague formulations, such as the introduction of the indefinite integral as a function, are pardonable. The very helpful book for beginners is largely also suitable for students in a SII performance course. (3 S)	<https://d-nb.info/gnd/4001865-9> <https://d-nb.info/gnd/4035811-2>
Damage in Dry Construction: Recognition and Avoidance ¤ *Further information Author: The Institute for Building Research e. V. (IFB) in Hanover informs those involved in construction about science, education, practice, and research. It has been creating foundations for expert opinions, further investigations, developments, and inventions since 1946. Members of the IFB are the federal and several state ministries responsible for the building industry and housing, peak associations of the building industry, housing industry, and energy industry, universities, cities, housing companies, and companies of the economy	<https://d-nb.info/gnd/4004927-9> <https://d-nb.info/gnd/4130826-8> <https://d-nb.info/gnd/4186261-2>
Mathematics for Natural Scientists: Methods, Applications, Program Codes ¤ Compact mathematics book for students of natural sciences, except physics, which requires a more demanding mathematical instrumentarium. Examples of scientific applications ensure a link to practice. The exercise tasks are also partially oriented towards the application-oriented testing of the learned - occasionally with a pinch of entertainment mathematics, for example, when the shooting chance of a midfielder is to be calculated (solutions are available on a university website of the University of Munich). Numerous calculation examples are accompanied by program codes for the computer algebra system Maple or the free statistics program R (cf. A. Behr: "Introduction to Statistics with R", ID 31/05). The book with the same title by W. Pavel (BA 9/07) deals with analysis and linear algebra in more detail, omits probability calculation and statistics, which are each given a chapter in the present title. Overall, a recommendable, stimulating textbook for active acquisition of the material. (2)	<https://d-nb.info/gnd/4037944-9> <https://d-nb.info/gnd/4155620-3>
The unofficial Windows 7 Handbook : [Extend functions: registry tweaks for Explorer and taskbar ; solve performance brakes: secret Microsoft tools and PowerToys ; Always on: connect Windows 7 and really go online everywhere] ¤ With the "Franzis Handbook for Windows 7" (BA 1/10) and "Windows 7 - The Workshop Book" (BA 7/10), the experienced author has already extensively dealt with the latest Microsoft operating system version. Now he presents, in the old style suggesting unauthorized or semi-legal, a comprehensive guide for those users who want to make Win7 faster, better, more individual or more efficient and can. Explorer and taskbar, user interface, Microsoft tools and PowerToys, multimedia options, internet, installation, network and data security, as well as briefly notebook and data synchronization with the iPhone - Immler has collected numerous undocumented tips and tricks and presented them in a clear and understandable way (enriched with step-by-step instructions, tables and online addresses) and many informative screenshots. Even if a command line or a short listing appears occasionally, this is a book with practical instructions, usable for everyone and in the place where further offers are to be made. (2)	<https://d-nb.info/gnd/7663359-7>
Grundwissen Beneficial Organisms : Helpers in Modern Plant Protection ¤ In plant protection literature, pests and damage patterns are usually shown. Beneficial organisms are often not recognized as such. In this book, the most important beneficial organisms in the garden are depicted in color illustrations and drawings, their effect on pests and their application possibilities in the framework of biological and integrated plant protection measures are described. The range of illustrations extends from spiders and insects to amphibians, reptiles, birds, and insectivorous mammals. The slim volume is rather unobtrusive in its external appearance. In addition to and after the more attractive and significantly more comprehensive handbook "The Great Kosmos Book of Beneficial Organisms" (s. M. Fortmann, BA 8/00), it can still be recommended for libraries with corresponding demand. (2)	<https://d-nb.info/gnd/4042756-0> <https://d-nb.info/gnd/4045586-5> <https://d-nb.info/gnd/4041070-5>
Computational Assessment of the Effects of Hydrodynamic Impact Processes : Part B7 of the Collaborative Project Life-Cycle Design ; Final Report ¤ Ship hydrodynamics, Slamming, Sloshing, Finite-Volume Method, free surface, Container ships, Tankers, Catamarans	<https://d-nb.info/gnd/4054117-4> <https://d-nb.info/gnd/4206657-8> <https://d-nb.info/gnd/4057757-0> <https://d-nb.info/gnd/4052385-8>
Research-intensive Industries and Knowledge-intensive Services in International Comparison ¤ The present study examines the technological performance of Germany in international comparison. It shows that the German economy as a whole has a relatively strong specialization in research-intensive industries and knowledge-intensive services. However, Germany has some weaknesses in knowledge-intensive services, which are a key driver of value creation and employment growth in all countries. This is particularly true for labor productivity, which has declined between 1995 and 2015 and is significantly below the productivity of knowledge-intensive services in other countries. German foreign trade in research-intensive goods has significantly declined in the wake of the Corona pandemic. The decline in foreign trade is particularly due to trade in motor vehicles and accessories in high-tech, which was strongly affected by supply chain problems. The examination of foreign trade specialization in research-intensive goods shows a declining trend in the medium term, but the comparative advantages were still maintained almost stable during the Corona pandemic.	<https://d-nb.info/gnd/4124236-1> <https://d-nb.info/gnd/4120509-1> <https://d-nb.info/gnd/4803997-4> <https://d-nb.info/gnd/4026822-6>
Socialnomics : how Social Media change Business and Society ¤ Verl.Beschr.: Social Media like Facebook, YouTube and Twitter are the media of the future. Erik Qualman shows in this book in detail, how the daily behavior of people is fundamentally changed by Social Media and how companies can use this for their marketing strategies.	<https://d-nb.info/gnd/7550143-0> <https://d-nb.info/gnd/4055762-5> <https://d-nb.info/gnd/7636951-1> <https://d-nb.info/gnd/7548364-6> <https://d-nb.info/gnd/4061963-1> <https://d-nb.info/gnd/4592128-3> <https://d-nb.info/gnd/4037589-4>
Foundations and Construction of a Passive House ¤ Informative title for builders and planners who are interested in energy-saving building concepts. With rising energy prices and falling production prices for improved technical components and building parts, the construction of a passive house becomes increasingly economical. Compared to the 1st edition 2002 (BA 1/03 - can be consumed) updated with regard to technical and legal developments, supplemented with Internet addresses and expanded with a chapter with 4 exemplary, innovative passive house concepts. Already for smaller libraries before the significantly more expensive C. Grobe "Passive houses plan and build" (BA 4/03), before the collections of examples "New Passive Houses" (ID 6/04), "Large Passive Houses" (ID 8/06), "Energy efficiency - the best single-family houses" (BA 12/02) and after Th. Königstein: "Guide to energy-saving building" (see in this issue). (2)	<https://d-nb.info/gnd/4521893-6> <https://d-nb.info/gnd/4113437-0>
A Brief History of Plastics ¤ A brief history of plastics, great for all those interested in the origin of plastics and the development of this material class to its current significance. The book offers the perfect mix of academic and informative content, making it suitable for both engineers and art students. The entire history of plastics is presented for the first time, from the historical development of this youngest material class from antiquity to the present day. After a brief introduction to the basic concepts and the origin of plastics, the epochs of plastic history from prehistory to the present day and the most important products developed during this time, which are used technically, are described, taking into account the social and technical history. A timeline with the most important dates and names in the history of plastics provides a good overview. The second edition has been consistently improved and includes some additions.	<https://d-nb.info/gnd/4033676-1>
Human-Computer Interaction : Basic Knowledge for Developers and Designers ¤ The book reminds one of a computer science lecture, as exciting as one expects from such a thing: not very entertaining. The topic is very correctly represented in its entirety, including consideration of relevant DIN standards. It's about: software ergonomics, human information processing, hardware, dialogue design, human-centered system development, etc. Designers and developers get a very solid - theoretical - foundation, how a website, a program must be designed so that it does not cause irritation in communication with humans. Important topic, relevant for many, comprehensive correct representation, eye-catching appearance - but stylistically unfortunately a bit dry. (2)	<https://d-nb.info/gnd/4192358-3> <https://d-nb.info/gnd/4161678-9> <https://d-nb.info/gnd/4125909-9> <https://d-nb.info/gnd/4120995-3> <https://d-nb.info/gnd/4005541-3> <https://d-nb.info/gnd/4131424-4> <https://d-nb.info/gnd/4131632-0> <https://d-nb.info/gnd/4812463-1> <https://d-nb.info/gnd/4116523-8>
Technical Freehand Drawing : Textbook and Exercise Book ¤ Practice-oriented textbook and exercise book for sketching technical task assignments for a broad circle of professionals. Well-structured, suitable for self-study course with numerous tasks (solutions in the appendix). Compared to the 5th edition 2004 (BA 3/05), it was updated in the section "Foundations of Craftsmanship", the structure and scope of the book remained roughly the same. The 5th edition can be consumed, the updated new edition should be acquired as well. (2)	<https://d-nb.info/gnd/4181668-7> <https://d-nb.info/gnd/4059272-8> <https://d-nb.info/gnd/4481441-0>
