Wider die Utopie einer umfassenden Kontrolle : kritische Überlegungen zum Transhumanismus ¤ Kritik des transhumanistischen Denkens -- Kontrolle des Menschen -- Übersimplifizierung -- Kontrolle des Transhumanen - Passivierung -- Kontrolle des Posthumanen - Kategorienfehler	<https://d-nb.info/gnd/4068097-6> <https://d-nb.info/gnd/4033447-8> <https://d-nb.info/gnd/4123065-6> <https://d-nb.info/gnd/4045791-6> <https://d-nb.info/gnd/4126976-7>
Der Löhrerhof in Hürth : Denkmalgerechte Planung und Sanierung ¤ Der Löhrerhof ist eine bäuerliche Hofanlage aus dem 19. Jh. im Stadtteil Alt-Hürth, die zuletzt hauptsächlich als Kunst- und Kulturzentrum genutzt wurde.	<https://d-nb.info/gnd/4042840-0> <https://d-nb.info/gnd/4011455-7> <https://d-nb.info/gnd/4136811-3> <https://d-nb.info/gnd/4004770-2> <https://d-nb.info/gnd/4027151-1> <https://d-nb.info/gnd/4071095-6> <https://d-nb.info/gnd/4004927-9> <https://d-nb.info/gnd/4049600-4>
Analyse von schmelz- und pulvermetallurgisch hergestellten geschlossenporigen Metallschäumen auf Aluminium-Basis ¤ Zellulare Materialien zeigen aufgrund ihrer porösen Struktur Eigenschaften, mit denen neue Anwendungsgebiete erschlossen werden können. Neben Polymer- und Keramikschäumen rücken besonders metallische zellulare Materialien, vor allem die Metallschäume, in den Mittelpunkt der Forschung. Aufgrund des zellularen Aufbaus dieser Materialien können vergleichsweise geringe spezifische Dichten erreicht werden. Dadurch eignen sich Metallschäume besonders für Leichtbauanwendungen mit gutem Energieabsorptionsvermögen. Die Herstellung zellularer Metalle erfolgt prinzipiell über einen schmelz- oder pulvermetallurgischen Prozess. Mit diesen verschiedenen Verfahren ist es möglich, sowohl geschlossenporige als auch offenporige Metallschäume zu erzeugen. In der Praxis finden zurzeit hauptsächlich Schäume auf Aluminiumbasis in Kleinserien ihre Anwendung. - Für reproduzierbare mechanische aber auch funktionale Eigenschaften ist eine homogene Verteilung der Poren von besonderer Bedeutung. Offenporige Metallschäume besitzen bedingt durch ihren Herstellungsprozess einen homogenen Aufbau im Vergleich zum geschlossenporigen Metallschaum. Durch die Herstellung auf pulvermetallurgischem Weg ergibt sich eine Vielzahl von Parametern, die Einfluss auf die Porenverteilung während des Schäumprozesses nehmen. Neben der Temperaturführung spielen vor allem Legierungsbestandteile und Additive eine wichtige Rolle. Dabei ist vor allem die Struktur-Gefüge-Eigenschaftsbeziehung der zellularen Werkstoffe bedeutend. In diesem Beitrag werden erste Mikro- und Makro-Strukturen von geschlossenporigen Aluminiumschäumen analysiert und verglichen. Dazu werden Additive (beispielsweise Titan aus dem Treibmittel TiH2) auf ihre Verteilung im Material hin untersucht. - Ziel ist es, die Verteilung als auch die Abhängigkeit der Legierungsbestandteile in Bezug auf den Aufschäumprozesses zu analysieren, um eine systematische Optimierung des Herstellungsprozesses in Bezug auf Pulverzusammensetzung, Pulvergrößen, Kompaktierungsgrad, Vorbehandlungen und Temperaturregime zu ermöglichen.	<https://d-nb.info/gnd/4169614-1>
Energie- und Lademanagement für eine CO2-neutralen Beladung von batterieelektrisch betriebenen Service-Fahrzeugen auf dem Flughafenvorfeld ¤ Im Projekt: ALEC (Alternation * Light * Electric * Constructions) ist eine der Zielstellungen die Realisierung einer CO2-neutralen elektrischen Nachladung von batterieelektrisch betriebenen Service-Fahrzeugen auf dem Flughafenvorfeld zu ermöglichen. Für die Umsetzung der obenstehenden Zielsetzung stellen die Autoren ihr Konzept und den Umsetzungstand zum Zusammenspiel zwischen lokalem Lademanagementsystem (LMS) und überlagertem Energiemanagementsystem (üEMS) vor. Das LMS übernimmt hierbei die Funktion der Datenaufbereitung und -aggregation verschiedener Informationen der einzelnen Elektrofahrzeuge. Unter Verwendung der aggregierten Informationen aus den LMS und der erwarteten Energiebereitstellung aus lokalen, erneuerbaren Quellen ermittelt das üEMS die optimale, CO2-minimale elektrische Nachladung der Elektrofahrzeugflotte auf dem Flughafenvorfeld. Der auf diesem Weg generierte Flottenladefahrplan wird abschließend im LMS disaggregiert und fahrzeugspezifische Ladefahrpläne generiert.	<https://d-nb.info/gnd/4014736-8> <https://d-nb.info/gnd/4068598-6>
Optimierung eines parametrischen Fundamentalmodells zur Kraftwerkseinsatzplanung ¤ Die Strompreisprognose stellt eine wichtige sehr Eingangsgröße für die Optimierung der eigenen Position am Strommarkt dar. Mit ihrer Hilfe lassen sich Handelserlöse vergrößern und Risiken minimieren. Für die Prognose kommen dabei verschiedene Verfahren zum Einsatz. Eine Modellierungsmethode sind die sogenannten Fundamentalmodelle (FM). In der vorliegenden Arbeit wird ein neuer Ansatz vorgeschlagen und untersucht, der einen Beitrag zur Verbesserung der Prognosegüte von datensparsamen FM leistet. Diese Verbesserung betrifft insbesondere die Güte des zu prognostizierenden Kraftwerkseinsatzes, welcher eine signifikante Zwischengröße bei der Strompreisprognose mit FM darstellt. Die Arbeit ist folgendermaßen aufgebaut: Abschnitt 1 liefert eine kurze Einführung und Übersicht zum Thema der Strompreisprognose. Der Abschnitt 2 erläutert das Funktionsprinzip eines FM, bevor im Abschnitt 3 das weiterentwickelte Modell beschrieben wird. Im Abschnitt 4 werden die Ergebnisse einer exemplarischen Untersuchung vorgestellt und in Abschnitt 5 evaluiert.	<https://d-nb.info/gnd/4068598-6>
Untersuchung des seismischen Verhaltens von tragenden und nichttragenden Bauteilen in Industrieanlagen mittels Schüttelprüfstand-Tests ¤ Achtung: Die Tagung fand Online 2021 statt; Der Band war aber schon 2020 vom Verlag erstellt worden ( Info vom Veranstalter 10/2023; 705)	<https://d-nb.info/gnd/4026801-9> <https://d-nb.info/gnd/4113456-4>
Kapitel 11 Qualitative statistische Modelle für die regionale wirtschaftliche Analyse ¤ In diesem Kapitel werden qualitative statistische Modelle für die regionale wirtschaftliche Analyse diskutiert. Traditionell hat sich die statistische Modellierung in der regionalen wirtschaftlichen Forschung auf die Analyse von hochwertigen, metrischen oder quantitativen Daten konzentriert, die auf einem Verhältnis- oder Intervallskalen gemessen werden. Die Tradition hat ihre Wurzeln in der Naturwissenschaft, wo hochwertige Daten unter experimentellen Bedingungen ermittelt werden können. Das Kapitel gibt einen Überblick über den Stand der Forschung in der qualitativen statistischen Modellierung. Es konzentriert sich auf (a) grundlegende Modelltypen und ihre Integration; (b) alternative Schätzverfahren; (c) Modellbewertungs- und Auswahlverfahren; und (d) erweiterte und hybride Formen der grundlegenden Modelle. Es diskutiert auch eine Reihe von empirischen Beispielen, um die aktuelle Verwendung qualitativer Datenmodelle in der regionalen wirtschaftlichen Analyse zu illustrieren. Diese Beispiele konzentrieren sich auf regionale Unterschiede in den Innovationsschwellen in der Industrie im Vereinigten Königreich, regionale Lebensqualitäts- und Wohnpräferenzen in den Niederlanden sowie eine regionale Industriezugänglichkeitsumfrage in Nordirland. Das Kapitel bietet einen Überblick über mehrere Themen, die für die zukünftige Potenzialität qualitativer statistischer Modelle in der regionalen wirtschaftlichen Analyse von zentraler Bedeutung sind.	<https://d-nb.info/gnd/4182752-1> <https://d-nb.info/gnd/4121573-4> <https://d-nb.info/gnd/4076601-9>
Kapitel 5. Vorhersage und Politikgestaltung ¤ Politiker nutzen Vorhersagen, um die Folgen bestimmter politischer Entscheidungen für bestimmte politische Ziele vorherzusagen. In diesem Kapitel wird die Verwendung von Wirtschaftsvorhersagen in der Politikgestaltung untersucht, indem praktische Beispiele diskutiert, neue empirische Beweise geliefert und Vorhersagen mithilfe verschiedener makroökonomischer Modelle berechnet werden. Zunächst wird ein theoretischer Rahmen vorgestellt, um die Rolle von Vorhersagen in einfachen Rückkopplungsregeln, optimalen Steuerungspolitiken und Vorherschaftszielen zu differenzieren. Dann werden die institutionellen Details des Vorhersageprozesses bei den fiskalischen Behörden und den Zentralbanken überprüft. Es wird empirische Beweise geliefert, dass die Zentralbankenpolitikzinsentscheidungen in den Vereinigten Staaten und im Euro-Währungsgebiet durch Zinssatzregeln beschrieben werden, die auf Vorhersagen von Inflation und Wirtschaftstätigkeit reagieren, anstatt auf kürzliche Ergebnisse. Als Nächstes wird eine detaillierte Darstellung der Methoden zur Herstellung von Vorhersagen bereitgestellt. Die Vorhersagemodelle werden überprüft und praktische Anwendungen bereitgestellt. Insbesondere wird gezeigt, wie die wirtschaftliche Struktur bei der Interpretation von Vorhersagen verwendet werden kann und wie verschiedene Bedingungsannahmen hinsichtlich bestimmter geplanter politischer Initiativen umgesetzt werden können. Schließlich wird die Genauigkeit der Vorhersagen der Zentralbanken und Experten bewertet und die Interaktion zwischen Vorhersage und Politikgestaltung untersucht, indem die Leistung und Robustheit von Vorhersage-basierten Politikregeln unter Modellunsicherheit bewertet werden.	<https://d-nb.info/gnd/4358095-6> <https://d-nb.info/gnd/4066399-1>
Kapitel 9 Terrorismus: Theorie und Anwendungen ¤ Dieses Kapitel gibt einen Überblick über die game-theoretische und choice-theoretische Darstellung des terroristischen Verhaltens. Ein einfaches game-theoretisches Framework wird vorgestellt, um zu ermitteln, unter welchen Umständen ein Regierung sich verpflichten würde, sich einer Verhandlungsstrategie zu verweigern. In einem anderen Spielmodell analysieren wir, ob zwei Regierungen (Nationen), die von demselben terroristischen Gruppe angegriffen werden, terroristische Angriffe über- oder unterdämmern würden. Darüber hinaus zeigen wir, dass ein piecemeal-Politikansatz, der den Regierungen ermöglicht, Informationen auszutauschen, aber nicht Entscheidungen zur Terrorismusbekämpfung zu treffen, schlimmer sein kann als keine Koordination. Choice-theoretische Modelle identifizieren Substitutions- und Komplementaritätsmöglichkeiten unter verschiedenen Angriffsmöglichkeiten von Terroristen als diese optimal auf Regierungsmaßnahmen reagieren. Eine Vielzahl von Zeitreihentechniken wird verwendet, um die Wirksamkeit alternativer Antiterrorismuspolitiken zu untersuchen. Vektor-Autoregressions-Interventionsverfahren sind dabei besonders geeignet. Zeitreihenanalysen werden auch verwendet, um Zyklen, Trends und unregelmäßige Komponenten für Vorhersagezwecke zu identifizieren.	<https://d-nb.info/gnd/4132793-7>
Das Ende des Multi-Faserabkommens und Innovation in der sri-lankischen Textil- und Bekleidungsindustrie ¤ Diese Fallstudie analysiert den Einfluss des Endes des Multi-Faserabkommens (MFA) auf die Innovation in der sri-lankischen Textil- und Bekleidungsbranche. Das Ende des Quotensystems unter dem MFA führte zu einem Anstieg der US- und EU-Märkte, der wiederum eine Vielzahl von Innovationen in der sri-lankischen Textil- und Bekleidungsbranche ausgelöst hat. Einige große Unternehmen haben sich zu Gesamtdienstleistern entwickelt, während andere versuchen, ihre eigenen Marken aufzubauen. Produktinnovationen mit ausländischen Partnern, Prozessinnovationen wie die Einführung von CAD/CAM sowie verschiedene Marketing- und Organisationsinnovationen wurden umgesetzt. Schlüsselwörter: Innovation, Textilien und Bekleidung, Kleidung, Sri Lanka, Multi-Faserabkommen, MFA, Wettbewerb, CSR, Corporate Social Responsibility, Marketing, Marken, Fair-Trade, Outsourcing, FDI, Joint-Ventures	<https://d-nb.info/gnd/4113450-3> <https://d-nb.info/gnd/4066493-4> <https://d-nb.info/gnd/4066399-1>
